id,session,scenario,block,trial,gesture,manipulation,direction,time,score,speed,recognized,correct
7,1,1,4,5,3,1,0,3370,0.031186806,3.32,3,true
7,1,1,4,6,3,1,0,2825,0.030891888,2.76,3,true
7,1,1,5,0,1,0,0,4568,0.034652397,3.98,1,true
7,1,1,5,1,1,0,0,3982,0.03367033,3.9399998,1,true
7,1,1,5,2,1,0,0,4467,0.033373192,3.98,1,true
7,1,1,5,3,1,0,0,4102,0.03202554,3.8999999,1,true
7,1,1,5,4,1,0,0,3593,0.031258754,3.3799999,1,true
7,1,1,5,5,1,0,0,3680,0.033245075,3.52,1,true
7,1,1,5,6,1,0,0,3773,0.033240084,3.6,1,true
8,1,1,0,0,1,0,0,6042,-1.0,-1.0,0,false
8,1,1,0,1,1,0,0,6037,-1.0,-1.0,0,false
8,1,1,0,2,1,0,0,5205,0.030635206,3.98,1,true
8,1,1,0,3,1,0,0,4559,0.033368383,3.98,1,true
8,1,1,0,4,1,0,0,4271,0.029761814,3.98,1,true
8,1,1,0,5,1,0,0,4699,0.03528932,3.98,1,true
8,1,1,0,6,1,0,0,3862,0.03429603,3.76,1,true
8,1,1,1,0,2,0,1,4360,0.032748163,3.98,2,true
8,1,1,1,1,2,0,1,4531,0.033798657,3.98,2,true
8,1,1,1,2,2,0,1,3635,0.035800815,3.58,2,true
8,1,1,1,3,2,0,1,3103,0.040439315,3.06,2,true
8,1,1,1,4,2,0,1,6048,-1.0,-1.0,0,false
8,1,1,1,5,2,0,1,2992,0.033384915,2.9399998,2,true
8,1,1,1,6,2,0,1,3788,0.03602072,3.74,2,true
8,1,1,2,0,3,1,0,3334,0.037040055,2.46,3,true
8,1,1,2,1,3,1,0,2471,0.042109802,2.24,3,true
8,1,1,2,2,3,1,0,2381,0.03710929,2.32,3,true
8,1,1,2,3,3,1,0,2484,0.034900263,1.6999999,3,true
8,1,1,2,4,3,1,0,2696,0.032867968,2.34,3,true
8,1,1,2,5,3,1,0,2373,0.04162527,2.2,3,true
8,1,1,2,6,3,1,0,2929,0.041648805,2.56,3,true
8,1,1,3,0,4,1,1,2395,0.042341854,2.34,4,true
8,1,1,3,1,4,1,1,2356,0.04077418,2.32,4,true
8,1,1,3,2,4,1,1,2178,0.04004415,2.12,4,true
8,1,1,3,3,4,1,1,2015,0.02744692,1.9799999,4,true
8,1,1,3,4,4,1,1,2182,0.031949464,2.1399999,4,true
8,1,1,3,5,4,1,1,2284,0.028584734,2.24,4,true
8,1,1,3,6,4,1,1,2382,0.039479755,2.02,4,true
8,1,1,4,0,5,2,0,3303,0.04519283,2.6599998,5,true
8,1,1,4,1,5,2,0,3078,0.04339432,2.98,5,true
8,1,1,4,2,5,2,0,3136,0.051967792,2.9199998,5,true
8,1,1,4,3,5,2,0,2763,0.057013378,2.54,5,true
8,1,1,4,4,5,2,0,2618,0.04810303,2.48,5,true
8,1,1,4,5,5,2,0,3162,0.04580362,2.9399998,5,true
8,1,1,4,6,5,2,0,6038,-1.0,-1.0,0,false
8,1,1,5,0,6,2,1,3223,0.04504247,3.12,5,false
8,1,1,5,1,6,2,1,5536,0.032407522,3.98,6,true
8,1,1,5,2,6,2,1,4362,0.041186977,3.98,6,true
8,1,1,5,3,6,2,1,5703,0.04123739,3.98,6,true
8,1,1,5,4,6,2,1,3192,0.03909959,3.1599998,6,true
8,1,1,5,5,6,2,1,2729,0.04588045,2.6799998,6,true
8,1,1,5,6,6,2,1,3454,0.038829472,3.4199998,6,true
9,1,1,0,0,4,1,1,1923,0.040487602,1.86,4,true
9,1,1,0,1,4,1,1,1445,0.033301327,1.4,4,true
9,1,1,0,2,4,1,1,2222,0.03564236,2.1599998,4,true
9,1,1,0,3,4,1,1,2588,0.03368091,2.3799999,4,true
9,1,1,0,4,4,1,1,2254,0.040260408,2.2,4,true
9,1,1,0,5,4,1,1,2646,0.037602864,2.54,4,true
9,1,1,0,6,4,1,1,2230,0.039926846,2.18,4,true
9,1,1,1,0,3,1,0,6043,-1.0,-1.0,0,false
9,1,1,1,1,3,1,0,4819,0.027429633,3.98,3,true
9,1,1,1,2,3,1,0,3803,0.02677699,3.6999998,3,true
9,1,1,1,3,3,1,0,3191,0.034122,3.08,3,true
9,1,1,1,4,3,1,0,3707,0.03166335,2.96,3,true
9,1,1,1,5,3,1,0,3290,0.030608157,3.1799998,3,true
9,1,1,1,6,3,1,0,2204,0.042273935,2.1399999,3,true
9,1,1,2,0,2,0,1,6047,-1.0,-1.0,0,false
9,1,1,2,1,2,0,1,3419,0.05599188,3.3799999,2,true
9,1,1,2,2,2,0,1,6033,-1.0,-1.0,0,false
9,1,1,2,3,2,0,1,3076,0.058628447,3.04,2,true
9,1,1,2,4,2,0,1,4053,0.044984285,3.98,2,true
9,1,1,2,5,2,0,1,3878,0.049335275,3.84,2,true
9,1,1,2,6,2,0,1,3050,0.059975866,3.0,2,true
9,1,1,3,0,1,0,0,4336,0.04187155,3.98,1,true
9,1,1,3,1,1,0,0,4403,0.041230127,3.98,1,true
9,1,1,3,2,1,0,0,5142,0.039038595,3.98,1,true
9,1,1,3,3,1,0,0,4238,0.043465644,3.98,1,true
9,1,1,3,4,1,0,0,5484,0.04043065,3.98,1,true
9,1,1,3,5,1,0,0,4711,0.038515236,3.98,1,true
9,1,1,3,6,1,0,0,5642,0.0391452,3.98,1,true
9,1,1,4,0,5,2,0,3686,0.043511078,3.46,5,true
9,1,1,4,1,5,2,0,3605,0.04159306,3.3,5,true
9,1,1,4,2,5,2,0,3593,0.03735726,3.5,5,true
9,1,1,4,3,5,2,0,3665,0.0322735,3.58,5,true
9,1,1,4,4,5,2,0,3450,0.037819147,3.3,5,true
9,1,1,4,5,5,2,0,3453,0.03705477,3.3999999,5,true
9,1,1,4,6,5,2,0,3510,0.036560506,3.34,5,true
9,1,1,5,0,6,2,1,2574,0.044469297,2.3999999,6,true
9,1,1,5,1,6,2,1,4372,0.04222706,3.98,6,true
9,1,1,5,2,6,2,1,3854,0.04127685,3.8,6,true
9,1,1,5,3,6,2,1,4281,0.049252722,3.98,6,true
9,1,1,5,4,6,2,1,3919,0.06087748,3.86,6,true
9,1,1,5,5,6,2,1,3914,0.039407343,3.86,6,true
9,1,1,5,6,6,2,1,4124,0.04472287,3.98,6,true
